City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
228,Upernavik,GL,72.7868,-56.1549,26.24,87,89,4.14,overcast clouds
229,Saint Anthony,US,45.0205,-93.218,57.34,89,100,3.0,overcast clouds
230,Coos Bay,US,43.3665,-124.2179,81.99,100,0,3.11,clear sky
231,Northam,GB,51.0333,-4.2167,66.2,96,100,5.21,overcast clouds
232,Guerrero Negro,MX,27.9769,-114.0611,77.52,60,100,12.08,overcast clouds
233,Pontianak,ID,-0.0333,109.3333,73.38,94,40,1.14,scattered clouds
234,Werda,BW,-25.2667,23.2833,75.9,24,0,8.7,clear sky
235,Auki,SB,-8.7676,160.7034,76.46,89,47,4.41,scattered clouds
236,Talakan,RU,50.3167,130.3667,47.98,87,100,2.95,overcast clouds
237,Ozernovskiy,RU,51.5,156.5167,47.73,89,100,12.93,light rain
238,Bantigue,PH,10.9899,124.6225,77.79,91,77,2.42,broken clouds
239,Palasa,IN,18.7667,84.4167,78.78,87,99,3.15,overcast clouds
240,Wuda,CN,39.4994,106.7117,64.31,57,100,15.32,overcast clouds
241,Svetlogorsk,BY,52.6333,29.7333,48.51,91,100,13.29,light rain
242,Nanortalik,GL,60.1432,-45.2371,36.73,40,0,3.22,clear sky
243,Pitimbu,BR,-7.4706,-34.8086,82.99,71,23,15.23,few clouds
244,Victoria,HK,22.2855,114.1577,85.32,81,14,1.01,light rain
245,Saskylakh,RU,71.9167,114.0833,32.68,90,100,10.63,overcast clouds
246,Gongzhuling,CN,43.5008,124.8198,59.11,91,100,6.29,light rain
247,Port Macquarie,AU,-31.4333,152.9167,51.76,56,1,7.29,clear sky
248,Fomboni,KM,-12.28,43.7425,76.51,73,0,4.32,clear sky
249,Paita,PE,-5.0892,-81.1144,77.56,70,26,15.57,scattered clouds
250,Homnabad,IN,17.7667,77.1333,73.72,86,100,4.0,overcast clouds
251,Kapoeta,SS,4.7717,33.5903,74.75,71,99,8.23,overcast clouds
252,Buchanan,LR,5.8808,-10.0467,80.56,83,17,6.53,few clouds
253,Tapes,BR,-30.6733,-51.3958,65.71,75,56,8.75,broken clouds
254,Kahului,US,20.8947,-156.47,77.68,81,0,9.93,clear sky
255,Zhigansk,RU,66.7697,123.3711,36.07,76,100,16.04,overcast clouds
256,Kachiry,KZ,53.0675,76.1036,39.11,68,10,9.51,clear sky
257,Yar-Sale,RU,66.8333,70.8333,37.04,79,100,4.63,overcast clouds
258,Te Anau,NZ,-45.4167,167.7167,47.97,89,97,8.77,moderate rain
259,Chokurdakh,RU,70.6333,147.9167,31.78,97,100,14.85,light snow
260,Yulara,AU,-25.2406,130.9889,60.64,17,100,6.91,overcast clouds
261,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,34.39,100,20,6.71,few clouds
262,Santa Maria Do Para,BR,-1.3503,-47.5756,86.77,59,96,6.55,overcast clouds
263,Kasongo,CD,-4.45,26.6667,68.4,93,100,3.83,light rain
264,La Carolina,ES,38.2756,-3.6153,73.72,80,100,5.37,overcast clouds
265,Jumla,NP,29.2747,82.1838,59.56,90,92,1.1,overcast clouds
266,Itarema,BR,-2.9248,-39.9167,83.82,63,87,19.71,overcast clouds
267,Berezanka,UA,46.8526,31.388,52.21,76,49,12.57,scattered clouds
268,Sao Filipe,CV,14.8961,-24.4956,78.42,75,51,9.91,broken clouds
269,Darhan,MN,49.4867,105.9228,45.93,77,100,6.17,overcast clouds
270,Bowen,AU,-20.0167,148.2333,57.42,91,82,7.34,broken clouds
271,El Dorado,US,38.7666,-120.5177,92.57,16,9,1.99,clear sky
272,Madang,PG,-5.2246,145.7966,76.26,92,100,2.95,overcast clouds
273,Juba,SS,4.8517,31.5825,71.89,91,100,1.7,light rain
274,Kovylkino,RU,54.0388,43.9139,49.03,76,100,5.75,overcast clouds
275,Sinnamary,GF,5.3833,-52.95,85.89,67,52,10.69,broken clouds
276,Nangomba,TZ,-10.9,38.5,76.01,60,17,8.28,few clouds
277,Komsomolskiy,UZ,40.4272,71.7189,65.12,48,0,4.61,clear sky
